Country,N,Mean,Mean_SE,median,Gini,Gini_SE,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,HC_20,HC_50,HC_80,HC_SE_20,HC_SE_50,HC_SE_80,CI_lower_20,CI_lower_50,CI_lower_80,CI_upper_20,CI_upper_50,CI_upper_80
ru00,3067,42698.6893,1050.6849,29006.24365,0.473103078,0.01008234,1.493317814,4.098268112,7.738713265,12.5965038,18.67741856,26.3281231,35.88790921,48.24184546,64.83638634,100,0.079446111,0.362981526,0.572031211,0.004883195,0.008682832,0.008934269,0.069875225,0.345963488,0.554520366,0.089016997,0.379999564,0.589542056
ru04,3031,112909.9741,1949.8812,82198.31995,0.445457409,0.00561559,1.581249693,4.415552492,8.269223817,13.3605773,19.80889191,27.88919515,37.91476191,50.7336385,68.0717405,100,0.061543374,0.34176511,0.546434046,0.004365206,0.00861512,0.009042659,0.052987727,0.324879785,0.528710761,0.070099021,0.358650435,0.564157331
ru07,3305,209429.1935,2969.007,163680,0.411436918,0.00460922,1.777100868,4.76605854,8.919483155,14.39170917,21.36437638,30.06824171,40.77463956,54.24290625,71.7068289,100,0.053945977,0.316832239,0.50790725,0.003929631,0.008092685,0.008696209,0.046244042,0.300970868,0.490862994,0.061647912,0.33269361,0.524951506
ru10,5600,356457.9782,4441.4237,276936.7197,0.392767734,0.0053197,2.062246688,5.610008221,10.35409224,16.22216779,23.33504852,31.85055234,42.17167829,54.94179174,71.33777312,100,0.03528727,0.268074849,0.513196434,0.002465551,0.005919259,0.006679204,0.030454878,0.256473314,0.500105436,0.040119662,0.279676384,0.526287432
ru11,9990,510287.8229,4379.1023,390219,0.40345059,0.00557595,2.088113309,5.433192689,9.917186705,15.58184713,22.54423189,30.95453022,41.22695011,53.966569,70.57411303,100,0.035390126,0.291647993,0.522917191,0.001848563,0.004547485,0.004997245,0.03176701,0.282735085,0.513122772,0.039013242,0.300560901,0.53271161
ru13,45000,648161.8982,2591.0507,510124.3797,0.391614855,0.00528085,2.111212882,5.608587678,10.31712068,16.21733683,23.37898718,32.04597127,42.44296885,55.11264184,71.20847091,100,0.035956314,0.276381659,0.508266256,0.000877667,0.002108158,0.0023567,0.034236119,0.272249745,0.503647208,0.037676509,0.280513573,0.512885304
ru14,45000,681634.4388,2527.7469,547783.9785,0.379988557,0.0036534,2.209208371,5.82578705,10.64583406,16.70066405,24.0658225,32.84259473,43.29207776,55.98260359,72.29291808,100,0.031038268,0.265781584,0.497259751,0.000817515,0.002082422,0.002356987,0.029435968,0.261700111,0.492640141,0.032640568,0.269863057,0.501879361
ru15,60000,731650.2779,2230.3572,598999.9961,0.367323617,0.00332423,2.319154635,6.124066634,11.1139337,17.29602036,24.78341355,33.67992935,44.27413414,57.04646573,73.24674934,100,0.025842909,0.25109216,0.487664165,0.000647753,0.001770334,0.00204062,0.024573336,0.24762237,0.483664623,0.027112482,0.25456195,0.491663707
ru16,160008,758345.9797,1452.4947,614180.9922,0.366958679,0.00297234,2.346592612,6.189348781,11.24992299,17.45075924,24.87438908,33.73074322,44.28422162,57.00195294,73.08935421,100,0.024970462,0.24569254,0.493162771,0.000390078,0.001076216,0.001249852,0.024205923,0.243583196,0.490713106,0.025735001,0.247801884,0.495612436
ru17,59501,761936.8908,2200.9947,630000,0.356441441,0.00282486,2.419878871,6.335802411,11.47998213,17.83376412,25.43565563,34.42614538,45.11095325,57.97854437,74.06399669,100,0.021429169,0.238972527,0.480824835,0.000593658,0.001748284,0.002048275,0.02026562,0.235545953,0.47681029,0.022592718,0.242399101,0.48483938
ru18,59621,801177.1994,2382.5496,660000.0022,0.358170767,0.00358318,2.490658537,6.442615614,11.5685106,17.87216284,25.42474481,34.35274866,44.91649133,57.65160016,73.71906306,100,0.019310669,0.239685266,0.483560474,0.000563592,0.001748307,0.002046612,0.018206049,0.236258647,0.479549188,0.020415289,0.243111885,0.48757176
ru19,59553,844379.0467,2724.8768,690316.1309,0.358712941,0.00584016,2.482980028,6.479635903,11.66590269,18.03004791,25.56704248,34.44516171,44.908759,57.46801324,73.31378833,100,0.019824844,0.234865564,0.485602585,0.000571222,0.001737108,0.002048038,0.018705269,0.231460896,0.481588504,0.020944419,0.238270232,0.489616666
ru20,59550,868971.9939,2471.9614,728000.0117,0.346188396,0.00358636,2.542399403,6.647068462,11.97339279,18.45374899,26.16861096,35.26218536,45.96494586,58.67394016,74.54932779,100,0.017817687,0.2223361,0.47156505,0.000542102,0.001703963,0.002045623,0.016755187,0.218996395,0.467555702,0.018880187,0.225675805,0.475574398
ru21,158834,961394.2216,1699.0409,793756.0002,0.35412795,0.00302597,2.452086616,6.452381232,11.67190167,18.02113849,25.59972429,34.5750139,45.17049551,57.97485291,74.2713789,100,0.020243193,0.231676642,0.481617967,0.000353368,0.001058623,0.001253732,0.019550605,0.229601779,0.479160698,0.020935781,0.233751505,0.484075236
ru22,59581,1070978.923,3020.8462,901512.7227,0.340733713,0.0085938,2.596693705,6.786974628,12.23741706,18.84527623,26.64440265,35.7141695,46.31646809,58.96632583,74.82747566,100,0.016600421,0.21079468,0.466188012,0.000523445,0.001670979,0.002043717,0.015574489,0.207519622,0.4621824,0.017626353,0.214069738,0.470193624
se75,10268,35152.74473,195.70072,30593,0.309949278,0.00307227,2.775893557,7.107844755,12.73327861,19.68770994,27.7802902,37.32510761,48.78786333,62.50605382,78.69434107,100,0.023487795,0.204181486,0.441862791,0.001494573,0.003978069,0.004900848,0.020558486,0.196384615,0.432257305,0.026417104,0.211978357,0.451468277
se81,9564,64704.93717,348.20362,55700,0.286139617,0.00287603,3.276704364,8.410348756,14.53096142,21.62998802,29.77623608,38.97914961,49.917585,63.32407623,79.33155268,100,0.016627,0.136486354,0.432807795,0.001307514,0.003510423,0.005066323,0.01406432,0.129606052,0.422877984,0.01918968,0.143366656,0.442737606
se87,9493,100866.9765,674.63853,85000,0.314290144,0.00311473,2.765325407,7.337043178,12.97192585,19.77648746,27.63256396,36.79889353,48.00053359,61.86186697,78.24883687,100,0.024881272,0.196682269,0.466713218,0.001598686,0.004079665,0.005120398,0.021747904,0.188686272,0.456677422,0.02801464,0.204678266,0.476749014
se92,12435,167818.1603,932.076,142125,0.327689198,0.00242939,2.432007518,6.8287075,12.2883,18.90522652,26.68063954,35.93360588,47.28897139,61.08938472,77.41095773,100,0.034308265,0.207090651,0.468661703,0.001632284,0.003633868,0.004474993,0.031109047,0.199968401,0.459890877,0.037507483,0.214212901,0.477432529
se95,16221,171190.1996,836.33704,147085,0.320221135,0.00225328,2.106005821,6.840928976,12.69175677,19.50252662,27.43528654,36.78297643,48.04351688,61.61705687,77.69311169,100,0.04852076,0.165988428,0.453440504,0.001687037,0.002921367,0.00390877,0.045214228,0.160262654,0.445779456,0.051827292,0.171714202,0.461101552
se00,14571,224419.3212,1771.821,182659.8008,0.343576861,0.00396911,2.760773566,6.975309169,12.13771707,18.46487341,25.97186468,34.94348289,46.01159062,59.32865768,75.23567142,100,0.020055085,0.237885663,0.488974782,0.001161364,0.003527358,0.004141138,0.017778853,0.230972169,0.4808583,0.022331317,0.244799157,0.497091264
se01,14660,236621.9646,1425.2665,196127,0.339297489,0.0025235,2.818250412,6.973649302,12.09319965,18.42732159,26.02159261,35.17648158,46.41079469,59.83692306,75.90612599,100,0.018192495,0.242389049,0.479732187,0.001103805,0.003539261,0.004126159,0.016029077,0.235452224,0.471645065,0.020355913,0.249325874,0.487819309
se02,18040,243334.2068,1302.3115,200364,0.336157843,0.00180617,2.882761843,7.127194207,12.33112709,18.70553341,26.28479117,35.32140593,46.40916164,59.88009644,76.07561601,100,0.015947752,0.234650291,0.483607774,0.000932697,0.003155166,0.003720645,0.0141197,0.228466279,0.476315444,0.017775804,0.240834303,0.490900104
se03,17149,252599.8261,2149.1898,209748,0.331453816,0.00222173,2.925475709,7.248726697,12.50214566,18.88736261,26.49743421,35.64431245,46.88087108,60.35360097,76.39868678,100,0.01697353,0.228615972,0.478657013,0.000986391,0.00320678,0.003814649,0.015040238,0.222330798,0.471180438,0.018906822,0.234901146,0.486133588
se04,17079,258675.0456,2072.2292,216187,0.331255226,0.00213201,2.963661205,7.283771086,12.48575515,18.88339095,26.54345393,35.67893943,46.867094,60.36016405,76.41327522,100,0.014469977,0.23293785,0.473691927,0.000913772,0.003234477,0.003820646,0.012679018,0.226598391,0.466203599,0.016260936,0.239277309,0.481180255
se05,16252,265349.6307,5946.3492,220791.2031,0.333942966,0.00256041,2.855151275,7.153330719,12.37679599,18.82653839,26.48723599,35.56937381,46.71072684,60.12395674,76.14295325,100,0.017547838,0.231173071,0.476086901,0.001029945,0.003306964,0.003917593,0.015529183,0.22469154,0.468408559,0.019566493,0.237654602,0.483765243
se06,16201,279632.6823,4999.4834,230496.8984,0.344972197,0.003004,2.761386348,6.929537893,12.01079946,18.31854335,25.88162347,34.88715621,45.9068925,59.25520183,75.23366007,100,0.019356671,0.245187377,0.482878179,0.00108243,0.003379852,0.003925946,0.017235146,0.238562988,0.475183466,0.021478196,0.251811766,0.490572892
se07,16199,302901.7235,4708.8946,246160.5996,0.353114087,0.00301547,2.665474497,6.628807817,11.56096389,17.78553437,25.25580064,34.21381725,45.29303081,58.77055458,74.96095891,100,0.021011085,0.254970828,0.490770627,0.001126858,0.003424426,0.003927823,0.018802485,0.248259076,0.483072236,0.023219685,0.26168258,0.498469018
se08,16181,312979.0797,2895.7381,254316,0.354131839,0.00252531,2.558060208,6.489071971,11.43833628,17.69341859,25.17693586,34.08854951,45.1352826,58.7039445,75.13027998,100,0.022962664,0.254154602,0.490892378,0.001177508,0.003422715,0.003930025,0.02065479,0.247446204,0.483189671,0.025270538,0.260863,0.498595085
se09,16212,318025.0706,7917.1494,257186,0.36155273,0.00268063,2.42276943,6.322765665,11.18047258,17.41050356,24.87227849,33.71396851,44.54967407,57.99608459,74.45685818,100,0.028081222,0.26235724,0.492790795,0.001297492,0.003455026,0.003926509,0.025538184,0.255585514,0.485094979,0.03062426,0.269128966,0.500486611
se10,16286,324730.5007,7866.8742,263828,0.361364246,0.00246743,2.446882339,6.317758879,11.12854371,17.33173145,24.80373512,33.69241156,44.53624004,58.04826867,74.60924288,100,0.026393637,0.263790683,0.492524189,0.001256129,0.003453211,0.003917547,0.02393167,0.257022513,0.484845938,0.028855604,0.270558853,0.50020244
se11,16266,345774.8793,3293.8813,276905.6992,0.3657116,0.00244519,2.491243442,6.314900162,11.08162008,17.19179585,24.5390067,33.32542648,44.16807675,57.62221262,74.13061136,100,0.023748552,0.270351907,0.499085635,0.001193875,0.003482419,0.003920387,0.021408599,0.263526491,0.491401818,0.026088505,0.277177323,0.506769452
se12,16304,354234.8944,3075.7478,284099,0.366217463,0.00353472,2.482648398,6.293063726,11.04557941,17.15375771,24.52953679,33.31719374,44.1208573,57.53994378,74.11667349,100,0.025113221,0.270026189,0.498620853,0.001225409,0.003477039,0.003915807,0.022711463,0.263211319,0.490946012,0.027514979,0.276841059,0.506295694
se13,5678,370374.5023,4005.3858,305563,0.360176245,0.00571016,2.319939479,6.112953218,10.99252286,17.26336558,24.84491893,33.93570348,45.02172932,58.47938835,74.72007861,100,0.032813107,0.25741365,0.481405338,0.002364184,0.005802185,0.006630889,0.028179392,0.246041576,0.468409034,0.037446822,0.268785724,0.494401642
se14,5738,377370.1043,4029.55,311716,0.361640321,0.00512839,2.352224208,6.142281053,10.91079224,17.07371505,24.56939175,33.64264832,44.76460732,58.40861541,74.89561489,100,0.028442509,0.266287787,0.485587723,0.002194512,0.005835233,0.006597953,0.024141345,0.25485094,0.472655972,0.032743673,0.277724634,0.498519474
se15,5666,392878.039,5959.6398,316888,0.371998709,0.01023505,2.343453583,6.049905622,10.76278392,16.86187678,24.25324955,33.18067024,44.06226051,57.32226948,73.48491108,100,0.028033903,0.270797964,0.494953975,0.002192952,0.005903483,0.006642164,0.023735797,0.259227349,0.481935573,0.032332009,0.282368579,0.507972377
se16,5819,410470.8236,8408.9882,332765,0.375600698,0.01368906,2.330738057,6.034959484,10.7843204,16.90469302,24.28165469,33.12522943,43.86372909,56.90645906,72.78625916,100,0.028140807,0.268262977,0.492733409,0.002167933,0.005808095,0.006553902,0.023891737,0.25687932,0.479887997,0.032389877,0.279646634,0.505578821
se17,5759,412248.5813,4834.837,334148.3008,0.369116947,0.00665567,2.381177738,6.101653892,10.86873343,17.00746113,24.43238601,33.33303466,44.25733196,57.55272111,73.69939998,100,0.026164077,0.268309628,0.491176602,0.002103401,0.005838594,0.006587624,0.022041487,0.256866194,0.478265095,0.030286667,0.279753062,0.504088109
se18,5558,414103.7957,6709.7393,332684.1016,0.370926553,0.01541281,2.362710511,6.151551103,10.98025341,17.14203785,24.50056735,33.2731406,43.99458543,57.20625146,73.33490758,100,0.027140512,0.264106727,0.496593124,0.00217959,0.005913408,0.006706573,0.022868594,0.252516659,0.483448483,0.03141243,0.275696795,0.509737765
se19,5708,430085.1165,6199.3082,345383,0.368467197,0.01119813,2.409621678,6.211468905,11.02660478,17.21485547,24.59441581,33.37706049,44.13870307,57.38714195,73.6224028,100,0.02529826,0.266060691,0.498086423,0.002078448,0.005848957,0.006617971,0.021224576,0.254596945,0.485115439,0.029371944,0.277524437,0.511057407
se20,8782,433891.9633,4303.536,354258,0.358893958,0.00442857,2.424040596,6.331039792,11.31009826,17.58920741,25.06465896,34.00088367,44.90269736,58.19211338,74.5062571,100,0.024821935,0.252179599,0.489129916,0.00166021,0.004634009,0.005334216,0.021567983,0.243097107,0.478675044,0.028075887,0.261262091,0.499584788
se21,8474,452594.11,5747.225,364640,0.367030674,0.00610266,2.339917423,6.208557152,11.19204461,17.45243675,24.89252882,33.62985801,44.20075963,57.32894333,73.49430871,100,0.030259774,0.252551756,0.494677323,0.001860871,0.004719778,0.005431267,0.026612533,0.243301162,0.484032235,0.033907015,0.26180235,0.505322411
si97,2577,9331.412623,102.85006,8750.216534,0.304030533,0.00486767,2.540322614,6.825291928,12.61472689,19.81523637,28.49666338,38.51059998,49.97945635,63.07566338,78.62456809,100,0.019806057,0.193910598,0.403467713,0.002744719,0.007788165,0.009664161,0.014426508,0.178646074,0.384526305,0.025185606,0.209175122,0.422409121
si99,3859,10741.54597,99.709204,9964.380865,0.308573562,0.00428352,2.428302248,6.696793315,12.498344,19.7467056,28.33614981,38.25262099,49.60248829,62.64928185,78.10979024,100,0.022393229,0.197996932,0.405468389,0.002381788,0.006414752,0.007903666,0.017725011,0.18542425,0.389977488,0.027061447,0.210569614,0.42095929
si04,3724,15751.26949,151.04139,14520.35089,0.316996756,0.0042603,2.366730972,6.354828125,11.95752638,19.14368252,27.65468785,37.55908252,48.98600123,62.16431559,77.84334092,100,0.023640469,0.211852672,0.410808039,0.002489592,0.006696006,0.008062005,0.018760959,0.198728741,0.395006801,0.028519979,0.224976603,0.426609277
si07,3697,18116.74826,174.75054,16465.62128,0.318718251,0.00410512,2.427764657,6.422164505,11.98305275,18.95802036,27.299641,37.16163799,48.73650632,62.15004361,78.04086672,100,0.021038838,0.210921102,0.427846123,0.002360309,0.006709583,0.00813721,0.016412717,0.197770562,0.411897485,0.025664959,0.224071642,0.443794761
si10,3923,20278.44323,206.8502,18289.14197,0.343088128,0.00446628,1.892352844,5.601697696,10.75355838,17.42367042,25.65949173,35.49681568,47.01518151,60.57431179,76.88501804,100,0.048287312,0.240623784,0.436593475,0.003422633,0.006824779,0.007918454,0.041579075,0.227247462,0.42107359,0.054995549,0.254000106,0.45211336
si12,3663,21577.08177,250.15377,17986.51986,0.356481083,0.00483117,2.194732427,5.936306941,10.98502112,17.35874123,25.03729267,34.20123664,45.31179452,58.7119572,75.17534752,100,0.030741246,0.246459967,0.474576169,0.002852083,0.007120457,0.008250673,0.025151266,0.232504127,0.458405147,0.036331226,0.260415807,0.490747191
si15,3750,22706.04571,244.79665,19357,0.343271303,0.00436914,2.395313456,6.254488038,11.47598959,18.0358777,25.84125839,35.20704695,46.3566355,59.70252829,76.04593799,100,0.024411197,0.235862521,0.466397596,0.002520068,0.006932655,0.008146506,0.019471954,0.222274767,0.450430737,0.02935044,0.249450275,0.482364455
sk92,15988,2535.837326,11.108529,2356.768296,0.284706108,0.00187258,3.170483251,7.631144458,13.7871425,21.23064614,29.90153737,39.89286861,51.27723377,64.16204587,79.07956575,100,0.004315737,0.184763573,0.398674006,0.000518431,0.003069396,0.003872281,0.00329963,0.178747668,0.391084474,0.005331844,0.190779478,0.406263538
sk96,16336,4120.035536,20.385938,3660.592282,0.322357003,0.00355227,2.612472913,6.661697656,12.25873844,19.22644354,27.39218338,37.03970597,48.27350624,61.3388288,76.93793015,100,0.018552435,0.216763365,0.441381515,0.00105575,0.003223789,0.003885007,0.016483203,0.210444855,0.43376704,0.020621667,0.223081875,0.44899599
sk04,5139,8039.169762,83.700838,6815.176451,0.353229742,0.00439599,2.572798698,6.28629378,11.15266825,17.58719111,25.30507146,34.65990477,45.79185824,58.85198954,74.75813972,100,0.016560364,0.262125621,0.47272731,0.001780203,0.006134888,0.0069644,0.013071231,0.250101461,0.459077338,0.020049497,0.274149781,0.486377282
sk07,5446,11209.12413,100.11916,9791.409689,0.341043739,0.00335807,2.634292572,6.348917512,11.53314047,18.01095389,25.9035274,35.50024361,46.7227648,59.8880136,75.86803948,100,0.014331116,0.23844135,0.457190196,0.001610522,0.005774357,0.006750462,0.011174551,0.227123818,0.443959534,0.017487681,0.249758882,0.470420858
sk10,5200,13242.86757,143.37706,11289.83723,0.344295836,0.00537205,2.527325995,6.507006436,11.72552846,18.16803405,25.94963601,35.28683047,46.35559231,59.43388284,75.32949246,100,0.022314926,0.234637743,0.465234502,0.002048309,0.005876663,0.006916971,0.018300313,0.223119695,0.451677487,0.026329539,0.246155791,0.478791517
sk13,5476,14235.23704,137.33038,12185.10168,0.345113492,0.00442314,2.55430788,6.540249404,11.63932001,18.08974021,25.90636955,35.26385942,46.26803442,59.29968366,75.2572984,100,0.022645904,0.241648149,0.463483511,0.002010431,0.005784894,0.006738713,0.018705532,0.230309965,0.450275876,0.026586276,0.252986333,0.476691146
sk14,5623,13999.48641,112.79673,12549.25952,0.316945469,0.00383228,2.70227006,6.964399644,12.49838049,19.425538,27.71099346,37.41737604,48.52099327,61.60311341,77.41778555,100,0.021122198,0.215512024,0.428791451,0.001917563,0.005483336,0.006599885,0.017363843,0.204764883,0.415855914,0.024880553,0.226259165,0.441726988
sk15,5721,14256.88755,118.44784,12650.41006,0.32032929,0.00442773,2.687469335,6.958815134,12.52610545,19.41497122,27.61751525,37.19009535,48.25941283,61.24342824,76.84735175,100,0.020395474,0.209326196,0.433943767,0.001868772,0.005378665,0.006552553,0.016732748,0.198784206,0.421100999,0.0240582,0.219868186,0.446786535
sk16,5553,14478.22479,112.98075,13066.19997,0.313181891,0.00370843,2.707132713,6.954547379,12.53406496,19.48405455,27.81333765,37.57868336,48.93886236,62.09443937,77.84066936,100,0.019004124,0.208297175,0.427805244,0.001832288,0.005449529,0.006639435,0.015412906,0.197616295,0.41479219,0.022595342,0.218978055,0.440818298
sk17,5655,15310.35214,110.38236,14200.23999,0.298034684,0.00332645,2.830119794,7.24697087,13.08787435,20.23064485,28.79112186,38.81845503,50.20929925,63.29873392,78.72827444,100,0.013937178,0.192099354,0.410889484,0.001558919,0.005238725,0.006542513,0.010881754,0.181831641,0.398066394,0.016992602,0.202367067,0.423712574
sk18,5586,16114.15548,120.43696,14656.63989,0.30553219,0.00347653,2.725647881,7.068130858,12.85742278,19.94912965,28.36249184,38.17658106,49.48492756,62.63517302,78.32030534,100,0.016757467,0.192597199,0.417368698,0.00171745,0.00527618,0.00659791,0.013391327,0.182256075,0.404437032,0.020123607,0.202938323,0.430300364
tw81,15285,273177.3788,1279.2752,238948,0.28537634,0.00201639,3.427043979,8.692973314,15.05037554,22.32267603,30.55116292,39.8120662,50.34660537,62.5638606,77.37969547,100,0.009657763,0.127435412,0.427281322,0.00079104,0.002697187,0.004001243,0.008107354,0.122149022,0.41943903,0.011208172,0.132721802,0.435123614
tw86,16434,360409.53,1917.7379,309573,0.300484921,0.00260039,3.062036784,8.159125108,14.39574665,21.56902183,29.68661618,38.86678371,49.3400031,61.50646582,76.37160053,100,0.014801672,0.139762819,0.437845042,0.000941988,0.002704788,0.00387005,0.012955409,0.134461531,0.430259883,0.016647935,0.145064107,0.445430201
tw91,16434,633653.1688,3593.2121,551352,0.305526486,0.00285018,2.847455063,7.734366217,13.87624193,21.03928257,29.19067142,38.48140222,49.09744551,61.48642312,76.60690213,100,0.020391508,0.156799498,0.435486031,0.001102502,0.002836391,0.0038677,0.018230644,0.151240274,0.427905478,0.022552372,0.162358722,0.443066584
tw95,14677,811558.7915,4569.0157,711199.9302,0.342193404,0.00238309,1.517270278,5.679476575,11.45398674,18.46212864,26.61638004,36.02917298,46.94365658,59.79466115,75.65438189,100,0.067330699,0.19261672,0.438065256,0.002068482,0.003255129,0.004095375,0.063276549,0.186236784,0.430038468,0.071384849,0.198996656,0.446092044
tw97,13700,868857.6428,4933.1395,748987,0.334388563,0.00231275,2.267080388,6.484657448,12.16099521,19.05380372,27.08331445,36.37045009,47.18964606,59.89286904,75.50432918,100,0.034156191,0.198927249,0.447488749,0.001551772,0.003410538,0.004248165,0.031114774,0.192242718,0.439162499,0.037197608,0.20561178,0.455814999
tw00,13800,893448.6916,5185.9257,771589,0.341050853,0.00233382,2.128518742,6.191551209,11.74069601,18.58475081,26.63257391,35.93819108,46.70563695,59.501278,75.2987972,100,0.041291983,0.210138967,0.446536615,0.0016937,0.00346808,0.004231881,0.037972392,0.203341655,0.438242281,0.044611574,0.216936279,0.454830949
tw05,13679,872331.2199,5474.6324,740447,0.359355527,0.00250905,2.002211531,5.767463773,11.00169225,17.53056397,25.3693548,34.56408158,45.3083938,58.11297754,74.23578837,100,0.045951107,0.231668703,0.460618975,0.001790219,0.003607288,0.004261785,0.042442342,0.224598549,0.452266029,0.049459872,0.238738857,0.468971921
tw07,13774,837450.4001,5117.3781,709735,0.359324574,0.00231055,2.039760659,5.803372331,10.976852,17.50095905,25.35015179,34.5067438,45.20141036,57.95159823,74.3372732,100,0.043641188,0.235383279,0.460391634,0.001740719,0.003614762,0.00424691,0.040229441,0.228298476,0.452067844,0.047052935,0.242468082,0.468715424
tw10,14843,776177.3949,4768.2756,654379,0.370893625,0.00240402,1.826498663,5.387790225,10.36700856,16.72045892,24.45983228,33.6359671,44.48972303,57.44168529,73.75080558,100,0.054535339,0.25184091,0.468688787,0.001863806,0.003562864,0.004095962,0.050882345,0.244857824,0.460660849,0.058188333,0.258823996,0.476716725
tw13,15839,811243.5752,4761.4592,692166,0.364878831,0.00230996,1.848903597,5.500862996,10.61289942,17.06292584,24.87335983,34.16425838,45.03101532,57.88813983,74.05663462,100,0.05220104,0.240670117,0.465145615,0.001767396,0.003396741,0.003963222,0.048737008,0.234012627,0.457377843,0.055665072,0.247327607,0.472913387
tw16,16514,847563.605,4860.0665,709901,0.363216525,0.00221076,2.0801551,5.81696421,10.93393159,17.38199158,25.08832671,34.18941974,44.81025529,57.58790989,73.9570411,100,0.041100017,0.242135354,0.471726759,0.001544833,0.003333487,0.003884619,0.0380722,0.235601839,0.464113046,0.044127834,0.248668869,0.479340472
tw17,16516,875925.6279,5412.2325,736209,0.367221647,0.0026132,2.039907306,5.715220636,10.76707748,17.15857229,24.89302674,33.99810971,44.68535974,57.40901579,73.54902496,100,0.042744423,0.245775576,0.470272573,0.001573987,0.003350173,0.003883726,0.039659464,0.239209358,0.462660609,0.045829382,0.252341794,0.477884537
tw18,16520,886127.6048,6048.4034,735338,0.373333659,0.00308867,1.978325565,5.586891916,10.5551191,16.82295116,24.43461943,33.45140898,44.10477291,56.87345779,73.2722238,100,0.046304798,0.252542878,0.478756738,0.001634981,0.003380303,0.003886625,0.043100294,0.245917605,0.471139093,0.049509302,0.259168151,0.486374383
tw19,16507,903260.6448,5367.8634,754408,0.368690833,0.00236334,2.005837475,5.674925754,10.64924261,16.94057104,24.59258852,33.71770071,44.51808487,57.40570311,73.74842629,100,0.045866781,0.252134319,0.475603655,0.001628244,0.003379821,0.003887034,0.042675481,0.245509991,0.467985208,0.049058081,0.258758647,0.483222102
tw20,16503,918503.2854,5755.5939,765242,0.369581092,0.00266253,1.999444167,5.702036783,10.71692987,17.06100883,24.70925276,33.75412675,44.45641349,57.29618232,73.34082772,100,0.044918221,0.248966352,0.47720012,0.001612316,0.003366035,0.003888092,0.04175814,0.242369045,0.469579599,0.048078302,0.255563659,0.484820641
tw21,16508,919948.2152,5700.2333,763556,0.371464687,0.00257908,2.054897372,5.665331884,10.58906205,16.96195312,24.63905385,33.63735803,44.31198679,57.04457062,73.15345273,100,0.043155859,0.256613601,0.476451949,0.001581588,0.003399382,0.003887233,0.040056004,0.249950936,0.468833112,0.046255714,0.263276266,0.484070786
uk68,7150,1266.830236,9.2340644,1164.983201,0.309722677,0.00316403,2.53573667,6.766039127,12.66636993,20.01606281,28.62027844,38.39784606,49.51566168,62.23170009,77.27679389,100,0.011471714,0.196222769,0.39906295,0.001259377,0.004696664,0.005791381,0.009003381,0.187017476,0.387712051,0.013940047,0.205428062,0.410413849
uk69,6988,1350.863265,10.56082,1238.327986,0.31538443,0.00354821,2.555494923,6.634549791,12.38360808,19.64103673,28.21095608,38.01587346,49.11718577,61.85855719,76.9640529,100,0.011305594,0.204913119,0.403624733,0.00126474,0.004828539,0.00586911,0.008826749,0.195449357,0.392121489,0.013784439,0.214376881,0.415127977
uk70,6356,1463.651956,11.088541,1342.011659,0.3147343,0.00304652,2.530412002,6.60183872,12.37217284,19.61278507,28.15515794,37.9644433,49.10279026,61.89799398,77.20524303,100,0.011500915,0.202280518,0.408471595,0.001337403,0.005038603,0.00616562,0.008879653,0.192405037,0.396387201,0.014122177,0.212155999,0.420555989
uk71,7213,1570.478139,11.914516,1425.181745,0.323382747,0.00317403,2.515177949,6.505444876,12.07014536,19.15144626,27.64902294,37.35020474,48.43429642,61.23473084,76.51564212,100,0.012581053,0.213400291,0.410407781,0.001312355,0.004824101,0.005791962,0.010008885,0.203945226,0.399055744,0.015153221,0.222855356,0.421759818
uk72,7015,1756.082653,12.585377,1622.399918,0.316349338,0.00283609,2.478515749,6.490588306,12.12521507,19.32385915,27.93304726,37.77736817,49.04442462,62.01626143,77.3973006,100,0.014057829,0.212153584,0.405886616,0.00140563,0.004881262,0.005863045,0.011302845,0.202586486,0.39439526,0.016812813,0.221720682,0.417377972
uk73,7123,2021.041536,15.425313,1841.944056,0.324663934,0.00316349,2.528994164,6.439946034,11.95787145,18.9958099,27.44135827,37.22916753,48.40237255,61.22800198,76.45352316,100,0.009709441,0.219569428,0.417041023,0.001161842,0.004904803,0.005842207,0.007432273,0.20995619,0.405590508,0.011986609,0.229182666,0.428491538
uk74,6691,2354.587627,18.867516,2119.312041,0.32107882,0.003481,2.608343261,6.679049453,12.23070939,19.29075297,27.66754945,37.39890617,48.57001751,61.45393091,76.71281426,100,0.009707474,0.213990052,0.418923413,0.001198642,0.00501378,0.006031683,0.00735818,0.204163223,0.407101532,0.012056768,0.223816881,0.430745294
uk75,7197,2789.208964,19.629477,2554.552139,0.311576362,0.0027834,2.753668536,6.897789515,12.49588077,19.64873459,28.15190449,37.98928377,49.22082297,62.18161482,77.53680648,100,0.005928458,0.208249446,0.412812128,0.000904907,0.004786415,0.005803487,0.004154873,0.198868245,0.401437503,0.007702043,0.217630647,0.424186753
uk76,7199,3069.871709,21.841517,2777.320102,0.309465072,0.00284557,2.937642575,7.273822787,12.93962773,19.98718936,28.38674177,38.09666063,49.25893157,62.02883509,77.18303881,100,0.003737823,0.199543256,0.419491298,0.000719217,0.00471033,0.005816072,0.002328183,0.190311178,0.408092007,0.005147463,0.208775334,0.430890589
